Latency on Video Test,time (μs)
tiago_sealfs_write,12403.47
tiago_sealfs_write,12397.41
tiago_sealfs_write,12390.16
tiago_sealfs_write,12388.25
tiago_sealfs_write,12387.43
tiago_sealfs_write,12386.02
tiago_sealfs_write,12381.28
tiago_sealfs_write,12374.8
tiago_sealfs_write,12374.19
tiago_sealfs_write,12373.18
tiago_sealfs_write,12372.86
tiago_sealfs_write,12371.51
tiago_sealfs_write,12369.92
tiago_sealfs_write,12366.64
tiago_sealfs_write,12366.33
tiago_sealfs_write,12366.06
tiago_sealfs_write,12365.47
tiago_sealfs_write,12364.19
tiago_sealfs_write,12360.05
tiago_sealfs_write,12354.56
tiago_sealfs_write,12353.74
tiago_sealfs_write,12352.78
tiago_sealfs_write,12350.4
tiago_sealfs_write,12349.34
tiago_sealfs_write,12346.08
tiago_sealfs_write,12345.47
tiago_sealfs_write,12341.41
tiago_sealfs_write,12337.29
tiago_sealfs_write,12332.07
tiago_sealfs_write,12331.71
tiago_sealfs_write,12329.09
tiago_sealfs_write,12325.86
tiago_sealfs_write,12323.37
tiago_sealfs_write,12322.88
tiago_sealfs_write,12320.18
tiago_sealfs_write,12319.64
tiago_sealfs_write,12318.09
tiago_sealfs_write,12311.5
tiago_sealfs_write,12308.93
tiago_sealfs_write,12307.94
tiago_sealfs_write,12307.75
tiago_sealfs_write,12306.43
tiago_sealfs_write,12305.18
tiago_sealfs_write,12295.6
tiago_sealfs_write,12291.39
tiago_sealfs_write,12289.25
tiago_sealfs_write,12285.8
tiago_sealfs_write,12282.07
tiago_sealfs_write,12279.82
tiago_sealfs_write,12278.4
tiago_sealfs_write,12276.91
tiago_sealfs_write,12275.45
tiago_sealfs_write,12275.38
tiago_sealfs_write,12273.48
tiago_sealfs_write,12272.78
tiago_sealfs_write,12268.23
tiago_sealfs_write,12266.94
tiago_sealfs_write,12266.31
tiago_sealfs_write,12264.3
tiago_sealfs_write,12263.82
tiago_sealfs_write,12263.2
tiago_sealfs_write,12262.07
tiago_sealfs_write,12261.75
tiago_sealfs_write,12258.38
tiago_sealfs_write,12256.89
tiago_sealfs_write,12254.84
tiago_sealfs_write,12253.68
tiago_sealfs_write,12252.74
tiago_sealfs_write,12249.24
tiago_sealfs_write,12249.12
tiago_sealfs_write,12248.91
tiago_sealfs_write,12248.66
tiago_sealfs_write,12245.86
tiago_sealfs_write,12243.28
tiago_sealfs_write,12240.91
tiago_sealfs_write,12239.63
tiago_sealfs_write,12236.2
tiago_sealfs_write,12234.3
tiago_sealfs_write,12224.51
tiago_sealfs_write,12223.17
tiago_sealfs_write,12222.83
tiago_sealfs_write,12221.49
tiago_sealfs_write,12221.07
tiago_sealfs_write,12221.02
tiago_sealfs_write,12220.56
tiago_sealfs_write,12219.41
tiago_sealfs_write,12213.56
tiago_sealfs_write,12210.37
tiago_sealfs_write,12210.22
tiago_sealfs_write,12199.46
tiago_sealfs_write,12197.35
tiago_sealfs_write,12193.79
tiago_sealfs_write,12193.56
tiago_sealfs_write,12193.44
tiago_sealfs_write,12189.82
tiago_sealfs_write,12186.67
tiago_sealfs_write,12185.52
tiago_sealfs_write,12185.15
tiago_sealfs_write,12184.04
tiago_sealfs_write,12181.33
tiago_sealfs_write,12179.72
tiago_sealfs_write,12172.45
tiago_sealfs_write,12171.51
tiago_sealfs_write,12169.34
tiago_sealfs_write,12168.52
tiago_sealfs_write,12167.31
tiago_sealfs_write,12166.06
tiago_sealfs_write,12165.52
tiago_sealfs_write,12162.71
tiago_sealfs_write,12162.69
tiago_sealfs_write,12162.57
tiago_sealfs_write,12158.24
tiago_sealfs_write,12157.78
tiago_sealfs_write,12155.8
tiago_sealfs_write,12155.27
tiago_sealfs_write,12154.22
tiago_sealfs_write,12153.99
tiago_sealfs_write,12153.04
tiago_sealfs_write,12152.88
tiago_sealfs_write,12152.63
tiago_sealfs_write,12152.02
tiago_sealfs_write,12148.02
tiago_sealfs_write,12147.45
tiago_sealfs_write,12145.93
tiago_sealfs_write,12144.8
tiago_sealfs_write,12143.48
tiago_sealfs_write,12143.25
tiago_sealfs_write,12141.9
tiago_sealfs_write,12141.69
tiago_sealfs_write,12141.47
tiago_sealfs_write,12141.29
tiago_sealfs_write,12139.71
tiago_sealfs_write,12134.45
tiago_sealfs_write,12134.29
tiago_sealfs_write,12132.25
tiago_sealfs_write,12131.47
tiago_sealfs_write,12128.53
tiago_sealfs_write,12128.45
tiago_sealfs_write,12128.15
tiago_sealfs_write,12126.27
tiago_sealfs_write,12124.41
tiago_sealfs_write,12123.91
tiago_sealfs_write,12121.11
tiago_sealfs_write,12120.47
tiago_sealfs_write,12120.12
tiago_sealfs_write,12118.32
tiago_sealfs_write,12117.58
tiago_sealfs_write,12116.33
tiago_sealfs_write,12114.06
tiago_sealfs_write,12113.17
tiago_sealfs_write,12112.46
tiago_sealfs_write,12112.05
tiago_sealfs_write,12111.34
tiago_sealfs_write,12110.46
tiago_sealfs_write,12106.58
tiago_sealfs_write,12105.56
tiago_sealfs_write,12103.61
tiago_sealfs_write,12103.4
tiago_sealfs_write,12101.89
tiago_sealfs_write,12101.5
tiago_sealfs_write,12097.37
tiago_sealfs_write,12094.99
tiago_sealfs_write,12091.96
tiago_sealfs_write,12091.74
tiago_ext4_write,12090.19
tiago_sealfs_write,12089.43
tiago_sealfs_write,12086.88
tiago_sealfs_write,12081.24
tiago_sealfs_write,12080.68
tiago_sealfs_write,12079.13
tiago_sealfs_write,12074.88
tiago_sealfs_write,12074.81
tiago_sealfs_write,12071.6
tiago_sealfs_write,12065.98
tiago_sealfs_write,12062.15
tiago_sealfs_write,12062.04
tiago_sealfs_write,12061.81
tiago_sealfs_write,12061.02
tiago_sealfs_write,12060.88
tiago_sealfs_write,12060.42
tiago_sealfs_write,12054.07
tiago_sealfs_write,12048.84
tiago_sealfs_write,12048.33
tiago_sealfs_write,12045.97
tiago_sealfs_write,12045.32
tiago_sealfs_write,12043.72
tiago_sealfs_write,12041.8
tiago_sealfs_write,12041.58
tiago_sealfs_write,12041.43
tiago_sealfs_write,12035.44
tiago_sealfs_write,12034.17
tiago_sealfs_write,12033.73
tiago_sealfs_write,12033.31
tiago_sealfs_write,12031.43
tiago_sealfs_write,12030.54
tiago_sealfs_write,12024.34
tiago_sealfs_write,12023.29
tiago_sealfs_write,12022.97
tiago_sealfs_write,12022.54
tiago_sealfs_write,12022.44
tiago_sealfs_write,12019.5
tiago_sealfs_write,12015.85
tiago_sealfs_write,12015.49
tiago_sealfs_write,12011
tiago_ext4_write,12010.81
tiago_sealfs_write,12010.48
tiago_sealfs_write,12009.44
tiago_sealfs_write,12008.14
tiago_sealfs_write,12003.77
tiago_sealfs_write,12003.1
tiago_sealfs_write,12001.6
tiago_sealfs_write,12000.64
tiago_sealfs_write,12000.55
tiago_sealfs_write,12000.46
tiago_sealfs_write,11999.91
tiago_sealfs_write,11995.86
tiago_sealfs_write,11994.11
tiago_sealfs_write,11991.21
tiago_sealfs_write,11989.46
tiago_sealfs_write,11989.2
tiago_sealfs_write,11988.98
tiago_sealfs_write,11988.74
tiago_sealfs_write,11987.7
tiago_sealfs_write,11987.2
tiago_sealfs_write,11986.14
tiago_sealfs_write,11979.9
tiago_sealfs_write,11979.85
tiago_sealfs_write,11979.36
tiago_sealfs_write,11978.11
tiago_sealfs_write,11977.37
tiago_sealfs_write,11975.35
tiago_sealfs_write,11971.38
tiago_sealfs_write,11967.29
tiago_sealfs_write,11965.69
tiago_sealfs_write,11964.42
tiago_sealfs_write,11963.07
tiago_sealfs_write,11962.71
tiago_sealfs_write,11962.33
tiago_sealfs_write,11961.27
tiago_sealfs_write,11960.36
tiago_sealfs_write,11960.23
tiago_sealfs_write,11959.27
tiago_sealfs_write,11958.28
tiago_sealfs_write,11957.83
tiago_sealfs_write,11954.41
tiago_sealfs_write,11950.06
tiago_sealfs_write,11948.78
tiago_sealfs_write,11948.1
tiago_sealfs_write,11947.72
tiago_sealfs_write,11947.16
tiago_sealfs_write,11945.64
tiago_sealfs_write,11944.44
tiago_sealfs_write,11943.33
tiago_sealfs_write,11941.48
tiago_sealfs_write,11940.11
tiago_sealfs_write,11939.86
tiago_sealfs_write,11939.16
tiago_sealfs_write,11939.12
tiago_sealfs_write,11937.33
tiago_sealfs_write,11936.71
tiago_sealfs_write,11935.9
tiago_sealfs_write,11933.98
tiago_sealfs_write,11933.62
tiago_sealfs_write,11931.18
tiago_sealfs_write,11930.94
tiago_sealfs_write,11930.08
tiago_sealfs_write,11927.71
tiago_sealfs_write,11927.19
tiago_sealfs_write,11924.08
tiago_sealfs_write,11923.2
tiago_sealfs_write,11921.72
tiago_sealfs_write,11921.38
tiago_sealfs_write,11919.61
tiago_sealfs_write,11917.93
tiago_sealfs_write,11917.14
tiago_sealfs_write,11916.52
tiago_sealfs_write,11916.32
tiago_sealfs_write,11915.76
tiago_sealfs_write,11915.25
tiago_sealfs_write,11915.05
tiago_sealfs_write,11914.31
tiago_sealfs_write,11913.14
tiago_sealfs_write,11913.01
tiago_sealfs_write,11912.75
tiago_sealfs_write,11912.7
tiago_sealfs_write,11908.01
tiago_sealfs_write,11904.1
tiago_sealfs_write,11902.82
tiago_sealfs_write,11902.01
tiago_sealfs_write,11901.05
tiago_sealfs_write,11901.04
tiago_sealfs_write,11899.87
tiago_sealfs_write,11899
tiago_sealfs_write,11898.71
tiago_sealfs_write,11898.7
tiago_sealfs_write,11898.6
tiago_sealfs_write,11893.1
tiago_sealfs_write,11892.16
tiago_sealfs_write,11891.99
tiago_sealfs_write,11891.55
tiago_sealfs_write,11890.78
tiago_sealfs_write,11889.3
tiago_sealfs_write,11886.76
tiago_sealfs_write,11886.45
tiago_sealfs_write,11885.19
tiago_sealfs_write,11885.02
tiago_sealfs_write,11882.5
tiago_sealfs_write,11882.03
tiago_sealfs_write,11880.94
tiago_sealfs_write,11880.76
tiago_sealfs_write,11880.56
tiago_sealfs_write,11878.58
tiago_sealfs_write,11877.69
tiago_sealfs_write,11876.21
tiago_sealfs_write,11874.77
tiago_sealfs_write,11874.73
tiago_sealfs_write,11874.61
tiago_sealfs_write,11874.05
tiago_sealfs_write,11873.43
tiago_sealfs_write,11871.73
tiago_sealfs_write,11870.97
tiago_sealfs_write,11869.83
tiago_sealfs_write,11869.57
tiago_sealfs_write,11869.08
tiago_sealfs_write,11869.04
tiago_sealfs_write,11868.68
tiago_sealfs_write,11868.6
tiago_sealfs_write,11866.58
tiago_sealfs_write,11864.85
tiago_sealfs_write,11864.33
tiago_sealfs_write,11864.31
tiago_sealfs_write,11864.23
tiago_ext4_write,11862.92
tiago_sealfs_write,11862.35
tiago_sealfs_write,11861.62
tiago_sealfs_write,11861.61
tiago_sealfs_write,11860.87
tiago_sealfs_write,11860.51
tiago_sealfs_write,11859.21
tiago_sealfs_write,11859.03
tiago_sealfs_write,11858.62
tiago_sealfs_write,11858.6
tiago_sealfs_write,11858.36
tiago_sealfs_write,11857.26
tiago_sealfs_write,11855.76
tiago_sealfs_write,11854.68
tiago_sealfs_write,11852.93
tiago_sealfs_write,11852.61
tiago_sealfs_write,11851.99
tiago_sealfs_write,11851.98
tiago_sealfs_write,11850.82
tiago_sealfs_write,11848.69
tiago_sealfs_write,11848.49
tiago_sealfs_write,11848.26
tiago_sealfs_write,11847.49
tiago_sealfs_write,11846.37
tiago_sealfs_write,11844.58
tiago_sealfs_write,11841.39
tiago_sealfs_write,11840.12
tiago_sealfs_write,11839.63
tiago_sealfs_write,11839.6
tiago_sealfs_write,11838.72
tiago_sealfs_write,11837.57
tiago_sealfs_write,11837.4
tiago_sealfs_write,11835.52
tiago_sealfs_write,11832.79
tiago_sealfs_write,11832.67
tiago_sealfs_write,11829.51
tiago_sealfs_write,11827.43
tiago_sealfs_write,11826.88
tiago_sealfs_write,11826.65
tiago_sealfs_write,11826.01
tiago_sealfs_write,11824.39
tiago_sealfs_write,11823.01
tiago_sealfs_write,11820.21
tiago_sealfs_write,11819.8
tiago_sealfs_write,11819
tiago_sealfs_write,11818.65
tiago_sealfs_write,11817.16
tiago_sealfs_write,11816.1
tiago_sealfs_write,11815.66
tiago_sealfs_write,11815.27
tiago_sealfs_write,11814.12
tiago_sealfs_write,11813.7
tiago_sealfs_write,11813.25
tiago_sealfs_write,11812.83
tiago_sealfs_write,11811.22
tiago_sealfs_write,11810.09
tiago_sealfs_write,11809.3
tiago_sealfs_write,11808.86
tiago_sealfs_write,11806.19
tiago_sealfs_write,11805.49
tiago_sealfs_write,11804.58
tiago_sealfs_write,11803.88
tiago_sealfs_write,11803.45
tiago_sealfs_write,11802.38
tiago_sealfs_write,11801.79
tiago_sealfs_write,11800.9
tiago_sealfs_write,11799.45
tiago_sealfs_write,11799.09
tiago_sealfs_write,11796.25
tiago_sealfs_write,11795.73
tiago_sealfs_write,11795.39
tiago_sealfs_write,11794.81
tiago_sealfs_write,11794.38
tiago_sealfs_write,11793.98
tiago_sealfs_write,11790.75
tiago_sealfs_write,11790.21
tiago_sealfs_write,11789.34
tiago_sealfs_write,11789.31
tiago_sealfs_write,11788.48
tiago_sealfs_write,11788.02
tiago_sealfs_write,11787.74
tiago_sealfs_write,11787.74
tiago_sealfs_write,11785.57
tiago_sealfs_write,11783.11
tiago_sealfs_write,11782.65
tiago_sealfs_write,11781.81
tiago_sealfs_write,11780.87
tiago_sealfs_write,11780.15
tiago_sealfs_write,11779.56
tiago_sealfs_write,11779.49
tiago_sealfs_write,11777.51
tiago_sealfs_write,11776.94
tiago_sealfs_write,11776.17
tiago_sealfs_write,11776.07
tiago_sealfs_write,11775.18
tiago_sealfs_write,11774.58
tiago_sealfs_write,11774.05
tiago_sealfs_write,11773.65
tiago_sealfs_write,11772.76
tiago_sealfs_write,11770.39
tiago_sealfs_write,11769.89
tiago_sealfs_write,11769.38
tiago_sealfs_write,11768.11
tiago_sealfs_write,11768.06
tiago_sealfs_write,11768.03
tiago_sealfs_write,11766.83
tiago_sealfs_write,11766.35
tiago_sealfs_write,11765.74
tiago_sealfs_write,11765.4
tiago_sealfs_write,11765.25
tiago_sealfs_write,11762.33
tiago_sealfs_write,11761.08
tiago_sealfs_write,11760.37
tiago_sealfs_write,11759.08
tiago_sealfs_write,11759.06
tiago_sealfs_write,11758.23
tiago_sealfs_write,11756.58
tiago_sealfs_write,11756.22
tiago_sealfs_write,11755.99
tiago_sealfs_write,11754.87
tiago_sealfs_write,11754.84
tiago_sealfs_write,11754.16
tiago_sealfs_write,11753.7
tiago_sealfs_write,11753.43
tiago_sealfs_write,11753.16
tiago_sealfs_write,11752.91
tiago_sealfs_write,11751.97
tiago_sealfs_write,11751.38
tiago_sealfs_write,11750.41
tiago_sealfs_write,11750.04
tiago_sealfs_write,11747
tiago_sealfs_write,11745.98
tiago_sealfs_write,11745.67
tiago_sealfs_write,11741.88
tiago_sealfs_write,11741.81
tiago_sealfs_write,11740.96
tiago_sealfs_write,11739.63
tiago_sealfs_write,11739.59
tiago_sealfs_write,11739.08
tiago_sealfs_write,11738.67
tiago_sealfs_write,11737.29
tiago_sealfs_write,11737.13
tiago_sealfs_write,11736.42
tiago_sealfs_write,11736.12
tiago_sealfs_write,11735.93
tiago_sealfs_write,11735.81
tiago_sealfs_write,11733.81
tiago_sealfs_write,11733.23
tiago_sealfs_write,11732.7
tiago_sealfs_write,11731.89
tiago_sealfs_write,11727.54
tiago_sealfs_write,11726.47
tiago_sealfs_write,11726.13
tiago_sealfs_write,11725.81
tiago_sealfs_write,11725.25
tiago_sealfs_write,11725.17
tiago_sealfs_write,11724.03
tiago_sealfs_write,11723.48
tiago_sealfs_write,11722.6
tiago_sealfs_write,11722.5
tiago_sealfs_write,11722.31
tiago_sealfs_write,11722.24
tiago_sealfs_write,11720.29
tiago_sealfs_write,11719.01
tiago_sealfs_write,11718.89
tiago_sealfs_write,11717.99
tiago_sealfs_write,11716.72
tiago_sealfs_write,11716.68
tiago_sealfs_write,11716.61
tiago_sealfs_write,11716.02
tiago_sealfs_write,11715.7
tiago_sealfs_write,11715.39
tiago_sealfs_write,11711.7
tiago_sealfs_write,11710.7
tiago_sealfs_write,11709.98
tiago_sealfs_write,11707.73
tiago_sealfs_write,11707.18
tiago_sealfs_write,11705.26
tiago_sealfs_write,11703.44
tiago_sealfs_write,11702.21
tiago_sealfs_write,11702.2
tiago_sealfs_write,11702
tiago_sealfs_write,11700.6
tiago_sealfs_write,11699.94
tiago_sealfs_write,11698.37
tiago_sealfs_write,11697.94
tiago_sealfs_write,11697.45
tiago_sealfs_write,11697.09
tiago_ext4_write,11696.21
tiago_sealfs_write,11696.06
tiago_sealfs_write,11695.76
tiago_sealfs_write,11694.99
tiago_sealfs_write,11694.24
tiago_sealfs_write,11693.24
tiago_sealfs_write,11692.59
tiago_sealfs_write,11692.45
tiago_sealfs_write,11691.55
tiago_sealfs_write,11690.6
tiago_sealfs_write,11690.05
tiago_sealfs_write,11688.79
tiago_sealfs_write,11688.78
tiago_sealfs_write,11688.72
tiago_sealfs_write,11688.23
tiago_sealfs_write,11686
tiago_sealfs_write,11685.52
tiago_sealfs_write,11684.92
tiago_sealfs_write,11684.74
tiago_sealfs_write,11684.05
tiago_sealfs_write,11683.94
tiago_sealfs_write,11683.81
tiago_sealfs_write,11682.9
tiago_sealfs_write,11682.33
tiago_sealfs_write,11680.65
tiago_sealfs_write,11680.54
tiago_sealfs_write,11680.42
tiago_sealfs_write,11680.15
tiago_sealfs_write,11678.28
tiago_sealfs_write,11677.89
tiago_sealfs_write,11676.79
tiago_sealfs_write,11675.93
tiago_sealfs_write,11675.11
tiago_sealfs_write,11674.37
tiago_sealfs_write,11673.84
tiago_sealfs_write,11672.45
tiago_sealfs_write,11671.63
tiago_sealfs_write,11671.26
tiago_sealfs_write,11670.87
tiago_sealfs_write,11669.5
tiago_sealfs_write,11669.23
tiago_sealfs_write,11667.39
tiago_sealfs_write,11666.42
tiago_sealfs_write,11666.24
tiago_sealfs_write,11665.85
tiago_sealfs_write,11665.7
tiago_sealfs_write,11665.65
tiago_sealfs_write,11665.64
tiago_sealfs_write,11660.91
tiago_sealfs_write,11658.23
tiago_sealfs_write,11654.44
tiago_sealfs_write,11653.81
tiago_sealfs_write,11653.8
tiago_sealfs_write,11653.08
tiago_sealfs_write,11652.17
tiago_sealfs_write,11651.7
tiago_sealfs_write,11651.31
tiago_sealfs_write,11650.93
tiago_sealfs_write,11649.91
tiago_sealfs_write,11649.69
tiago_sealfs_write,11648.27
tiago_sealfs_write,11647.47
tiago_sealfs_write,11647.39
tiago_sealfs_write,11644.6
tiago_sealfs_write,11644.49
tiago_sealfs_write,11643.79
tiago_sealfs_write,11643.58
tiago_sealfs_write,11642.89
tiago_sealfs_write,11641.32
tiago_sealfs_write,11641.03
tiago_sealfs_write,11640.33
tiago_sealfs_write,11640.23
tiago_sealfs_write,11639.33
tiago_sealfs_write,11638.89
tiago_sealfs_write,11637.87
tiago_sealfs_write,11637.47
tiago_sealfs_write,11636.5
tiago_sealfs_write,11636.31
tiago_sealfs_write,11635.47
tiago_sealfs_write,11634.74
tiago_sealfs_write,11634.39
tiago_sealfs_write,11633.06
tiago_sealfs_write,11633.02
tiago_sealfs_write,11629.95
tiago_sealfs_write,11628.11
tiago_sealfs_write,11627.68
tiago_sealfs_write,11626.08
tiago_sealfs_write,11623.8
tiago_sealfs_write,11623.25
tiago_sealfs_write,11622.5
tiago_sealfs_write,11622.2
tiago_sealfs_write,11621.85
tiago_sealfs_write,11621.79
tiago_sealfs_write,11620.6
tiago_sealfs_write,11619.6
tiago_sealfs_write,11619.01
tiago_sealfs_write,11618.85
tiago_sealfs_write,11618.41
tiago_sealfs_write,11618.19
tiago_sealfs_write,11615.24
tiago_sealfs_write,11613.44
tiago_sealfs_write,11611.24
tiago_sealfs_write,11611.13
tiago_sealfs_write,11611.04
tiago_sealfs_write,11610.13
tiago_sealfs_write,11609.86
tiago_sealfs_write,11609.41
tiago_sealfs_write,11607.85
tiago_sealfs_write,11607.63
tiago_sealfs_write,11606.63
tiago_sealfs_write,11606.57
tiago_sealfs_write,11606.55
tiago_sealfs_write,11606.25
tiago_sealfs_write,11606.11
tiago_sealfs_write,11605
tiago_sealfs_write,11604.86
tiago_sealfs_write,11603.54
tiago_sealfs_write,11601.86
tiago_sealfs_write,11600.5
tiago_sealfs_write,11599.54
tiago_sealfs_write,11599.5
tiago_sealfs_write,11598.92
tiago_sealfs_write,11598.46
tiago_sealfs_write,11598.42
tiago_sealfs_write,11597.82
tiago_sealfs_write,11595.97
tiago_sealfs_write,11595.34
tiago_sealfs_write,11595.07
tiago_sealfs_write,11594.67
tiago_sealfs_write,11593.92
tiago_sealfs_write,11592.77
tiago_sealfs_write,11591.09
tiago_sealfs_write,11590.96
tiago_sealfs_write,11589.91
tiago_sealfs_write,11589.57
tiago_sealfs_write,11589.33
tiago_sealfs_write,11588.57
tiago_sealfs_write,11587.74
tiago_sealfs_write,11587.21
tiago_sealfs_write,11586.97
tiago_sealfs_write,11584.27
tiago_sealfs_write,11583.53
tiago_sealfs_write,11582.93
tiago_sealfs_write,11582.86
tiago_sealfs_write,11582.63
tiago_sealfs_write,11582.49
tiago_sealfs_write,11582.35
tiago_sealfs_write,11581.46
tiago_sealfs_write,11581.14
tiago_sealfs_write,11581
tiago_sealfs_write,11579.02
tiago_sealfs_write,11578.38
tiago_sealfs_write,11578.34
tiago_sealfs_write,11577.81
tiago_sealfs_write,11577.43
tiago_sealfs_write,11576.67
tiago_sealfs_write,11574.9
tiago_sealfs_write,11574.12
tiago_sealfs_write,11574.11
tiago_sealfs_write,11573.76
tiago_sealfs_write,11573.15
tiago_sealfs_write,11572.44
tiago_sealfs_write,11571.2
tiago_sealfs_write,11571.02
tiago_sealfs_write,11568.83
tiago_sealfs_write,11567.57
tiago_sealfs_write,11567.31
tiago_sealfs_write,11566.79
tiago_sealfs_write,11566.78
tiago_sealfs_write,11566.65
tiago_sealfs_write,11565.74
tiago_sealfs_write,11565.32
tiago_sealfs_write,11564.46
tiago_sealfs_write,11563.19
tiago_sealfs_write,11561.11
tiago_sealfs_write,11560.15
tiago_sealfs_write,11559.78
