Summit Latency on Audio Test,time (uS)
ext4_write,78.204
ext4_write,78.204
ext4_write,78.204
ext4_write,78.203
ext4_write,78.19
ext4_write,78.18
ext4_write,78.179
ext4_write,78.179
ext4_write,78.175
ext4_write,78.169
ext4_write,78.158
ext4_write,78.154
ext4_write,78.144
ext4_write,78.144
ext4_write,78.134
ext4_write,78.13
ext4_write,78.128
ext4_write,78.127
ext4_write,78.123
ext4_write,78.122
ext4_write,78.12
ext4_write,78.119
ext4_write,78.118
ext4_write,78.11
ext4_write,78.107
ext4_write,78.106
ext4_write,78.106
ext4_write,78.106
ext4_write,78.105
ext4_write,78.104
ext4_write,78.103
ext4_write,78.096
ext4_write,78.094
ext4_write,78.09
ext4_write,78.086
ext4_write,78.086
ext4_write,78.085
ext4_write,78.084
ext4_write,78.081
ext4_write,78.079
ext4_write,78.077
ext4_write,78.074
ext4_write,78.064
ext4_write,78.061
ext4_write,78.056
ext4_write,78.051
ext4_write,78.047
ext4_write,78.036
ext4_write,78.035
ext4_write,78.031
ext4_write,78.029
ext4_write,78.027
ext4_write,78.022
ext4_write,78.02
ext4_write,78.02
ext4_write,78.016
ext4_write,78.004
ext4_write,78.002
ext4_write,77.999
ext4_write,77.998
ext4_write,77.996
ext4_write,77.989
ext4_write,77.988
ext4_write,77.988
ext4_write,77.986
ext4_write,77.983
ext4_write,77.982
ext4_write,77.981
ext4_write,77.981
ext4_write,77.979
ext4_write,77.978
ext4_write,77.978
ext4_write,77.975
ext4_write,77.964
ext4_write,77.963
ext4_write,77.963
ext4_write,77.953
ext4_write,77.95
ext4_write,77.939
ext4_write,77.933
ext4_write,77.933
ext4_write,77.93
ext4_write,77.927
ext4_write,77.927
ext4_write,77.925
ext4_write,77.922
ext4_write,77.921
ext4_write,77.915
ext4_write,77.915
ext4_write,77.914
ext4_write,77.911
ext4_write,77.911
ext4_write,77.911
ext4_write,77.909
ext4_write,77.906
ext4_write,77.903
ext4_write,77.9
ext4_write,77.886
ext4_write,77.885
ext4_write,77.883
ext4_write,77.882
ext4_write,77.877
ext4_write,77.872
ext4_write,77.871
ext4_write,77.868
ext4_write,77.868
ext4_write,77.867
ext4_write,77.865
ext4_write,77.862
ext4_write,77.861
ext4_write,77.858
ext4_write,77.858
ext4_write,77.857
ext4_write,77.856
ext4_write,77.856
ext4_write,77.855
ext4_write,77.853
ext4_write,77.851
ext4_write,77.844
ext4_write,77.84
ext4_write,77.839
ext4_write,77.839
ext4_write,77.827
ext4_write,77.827
ext4_write,77.822
ext4_write,77.82
ext4_write,77.818
ext4_write,77.798
ext4_write,77.798
ext4_write,77.796
ext4_write,77.796
ext4_write,77.792
ext4_write,77.791
ext4_write,77.788
ext4_write,77.788
ext4_write,77.777
ext4_write,77.776
ext4_write,77.775
ext4_write,77.772
ext4_write,77.77
ext4_write,77.765
ext4_write,77.765
ext4_write,77.763
ext4_write,77.762
ext4_write,77.761
ext4_write,77.761
ext4_write,77.757
ext4_write,77.752
ext4_write,77.752
ext4_write,77.75
ext4_write,77.749
ext4_write,77.747
ext4_write,77.747
ext4_write,77.726
ext4_write,77.724
ext4_write,77.716
ext4_write,77.715
ext4_write,77.715
ext4_write,77.713
ext4_write,77.712
ext4_write,77.704
ext4_write,77.704
ext4_write,77.701
ext4_write,77.701
ext4_write,77.699
ext4_write,77.692
ext4_write,77.692
ext4_write,77.687
ext4_write,77.681
ext4_write,77.679
ext4_write,77.672
ext4_write,77.667
ext4_write,77.666
ext4_write,77.658
ext4_write,77.644
ext4_write,77.644
ext4_write,77.637
ext4_write,77.636
ext4_write,77.636
ext4_write,77.629
ext4_write,77.625
ext4_write,77.624
ext4_write,77.622
ext4_write,77.616
ext4_write,77.614
ext4_write,77.613
ext4_write,77.611
ext4_write,77.611
ext4_write,77.61
ext4_write,77.609
ext4_write,77.607
ext4_write,77.607
ext4_write,77.602
ext4_write,77.602
ext4_write,77.599
ext4_write,77.594
ext4_write,77.591
ext4_write,77.59
ext4_write,77.588
ext4_write,77.585
ext4_write,77.584
ext4_write,77.58
ext4_write,77.577
ext4_write,77.575
ext4_write,77.57
ext4_write,77.56
ext4_write,77.558
ext4_write,77.555
ext4_write,77.551
ext4_write,77.55
ext4_write,77.55
ext4_write,77.547
ext4_write,77.546
ext4_write,77.532
ext4_write,77.531
ext4_write,77.527
ext4_write,77.526
ext4_write,77.526
ext4_write,77.526
ext4_write,77.523
ext4_write,77.518
ext4_write,77.517
ext4_write,77.514
ext4_write,77.511
ext4_write,77.509
ext4_write,77.508
ext4_write,77.507
ext4_write,77.504
ext4_write,77.503
ext4_write,77.502
ext4_write,77.501
ext4_write,77.501
ext4_write,77.5
ext4_write,77.5
ext4_write,77.499
ext4_write,77.499
ext4_write,77.496
ext4_write,77.491
ext4_write,77.488
ext4_write,77.486
ext4_write,77.486
ext4_write,77.48
ext4_write,77.48
ext4_write,77.477
ext4_write,77.474
ext4_write,77.473
ext4_write,77.472
ext4_write,77.469
ext4_write,77.465
ext4_write,77.465
ext4_write,77.465
ext4_write,77.463
ext4_write,77.461
ext4_write,77.461
ext4_write,77.459
ext4_write,77.457
ext4_write,77.455
ext4_write,77.449
ext4_write,77.446
ext4_write,77.443
ext4_write,77.443
ext4_write,77.443
ext4_write,77.441
ext4_write,77.435
ext4_write,77.432
ext4_write,77.432
ext4_write,77.43
ext4_write,77.428
ext4_write,77.427
ext4_write,77.425
ext4_write,77.424
ext4_write,77.423
ext4_write,77.422
ext4_write,77.421
ext4_write,77.416
ext4_write,77.415
ext4_write,77.412
ext4_write,77.397
ext4_write,77.397
ext4_write,77.391
ext4_write,77.383
ext4_write,77.382
ext4_write,77.379
ext4_write,77.371
ext4_write,77.369
ext4_write,77.368
ext4_write,77.366
ext4_write,77.366
ext4_write,77.364
ext4_write,77.364
ext4_write,77.363
ext4_write,77.359
ext4_write,77.358
ext4_write,77.356
ext4_write,77.355
ext4_write,77.353
ext4_write,77.353
ext4_write,77.352
ext4_write,77.349
ext4_write,77.342
ext4_write,77.338
ext4_write,77.337
ext4_write,77.33
ext4_write,77.33
ext4_write,77.33
ext4_write,77.327
ext4_write,77.322
ext4_write,77.321
ext4_write,77.319
ext4_write,77.316
ext4_write,77.308
ext4_write,77.299
ext4_write,77.297
ext4_write,77.296
ext4_write,77.295
ext4_write,77.294
ext4_write,77.287
ext4_write,77.287
ext4_write,77.285
ext4_write,77.281
ext4_write,77.278
ext4_write,77.27
ext4_write,77.263
ext4_write,77.262
ext4_write,77.26
ext4_write,77.259
ext4_write,77.257
ext4_write,77.255
ext4_write,77.249
ext4_write,77.249
ext4_write,77.247
ext4_write,77.245
ext4_write,77.245
ext4_write,77.245
ext4_write,77.243
ext4_write,77.241
ext4_write,77.232
ext4_write,77.229
ext4_write,77.228
ext4_write,77.227
ext4_write,77.226
ext4_write,77.226
ext4_write,77.224
ext4_write,77.224
ext4_write,77.222
ext4_write,77.204
ext4_write,77.2
ext4_write,77.198
ext4_write,77.198
ext4_write,77.195
ext4_write,77.193
ext4_write,77.192
ext4_write,77.188
ext4_write,77.187
ext4_write,77.187
ext4_write,77.183
ext4_write,77.182
ext4_write,77.182
ext4_write,77.182
ext4_write,77.178
ext4_write,77.171
ext4_write,77.169
ext4_write,77.168
ext4_write,77.166
ext4_write,77.161
ext4_write,77.158
ext4_write,77.158
ext4_write,77.148
ext4_write,77.148
ext4_write,77.146
ext4_write,77.146
ext4_write,77.143
ext4_write,77.142
ext4_write,77.142
ext4_write,77.14
ext4_write,77.139
ext4_write,77.134
ext4_write,77.133
ext4_write,77.133
ext4_write,77.133
ext4_write,77.131
ext4_write,77.131
ext4_write,77.13
ext4_write,77.127
ext4_write,77.122
ext4_write,77.119
ext4_write,77.116
ext4_write,77.115
ext4_write,77.111
ext4_write,77.102
ext4_write,77.102
ext4_write,77.102
ext4_write,77.093
ext4_write,77.09
ext4_write,77.086
ext4_write,77.086
ext4_write,77.084
ext4_write,77.078
ext4_write,77.076
ext4_write,77.071
ext4_write,77.069
ext4_write,77.065
ext4_write,77.063
ext4_write,77.059
ext4_write,77.058
ext4_write,77.057
ext4_write,77.056
ext4_write,77.052
ext4_write,77.041
ext4_write,77.041
ext4_write,77.041
ext4_write,77.036
ext4_write,77.035
ext4_write,77.033
ext4_write,77.028
ext4_write,77.023
ext4_write,77.022
ext4_write,77.02
ext4_write,77.018
ext4_write,77.013
ext4_write,77.012
ext4_write,77.011
ext4_write,77.008
ext4_write,77.008
ext4_write,76.999
ext4_write,76.996
ext4_write,76.996
ext4_write,76.996
ext4_write,76.995
ext4_write,76.993
ext4_write,76.993
ext4_write,76.989
ext4_write,76.989
ext4_write,76.984
ext4_write,76.975
ext4_write,76.973
ext4_write,76.973
ext4_write,76.973
ext4_write,76.973
ext4_write,76.969
ext4_write,76.967
ext4_write,76.966
ext4_write,76.966
ext4_write,76.959
ext4_write,76.958
ext4_write,76.953
ext4_write,76.95
ext4_write,76.945
ext4_write,76.942
ext4_write,76.941
ext4_write,76.94
ext4_write,76.934
ext4_write,76.93
ext4_write,76.928
ext4_write,76.927
ext4_write,76.921
ext4_write,76.921
ext4_write,76.914
ext4_write,76.913
ext4_write,76.913
ext4_write,76.912
ext4_write,76.909
ext4_write,76.903
ext4_write,76.902
ext4_write,76.897
ext4_write,76.896
ext4_write,76.896
ext4_write,76.895
ext4_write,76.894
ext4_write,76.894
ext4_write,76.891
ext4_write,76.889
ext4_write,76.888
ext4_write,76.884
ext4_write,76.884
ext4_write,76.883
ext4_write,76.881
ext4_write,76.876
ext4_write,76.872
ext4_write,76.872
ext4_write,76.872
ext4_write,76.864
ext4_write,76.862
ext4_write,76.861
ext4_write,76.854
ext4_write,76.853
ext4_write,76.848
ext4_write,76.845
ext4_write,76.844
ext4_write,76.837
ext4_write,76.837
ext4_write,76.835
ext4_write,76.834
ext4_write,76.833
ext4_write,76.829
ext4_write,76.828
ext4_write,76.827
ext4_write,76.823
ext4_write,76.822
ext4_write,76.82
ext4_write,76.819
ext4_write,76.817
ext4_write,76.814
ext4_write,76.812
ext4_write,76.811
ext4_write,76.81
ext4_write,76.809
ext4_write,76.806
ext4_write,76.801
ext4_write,76.798
ext4_write,76.796
ext4_write,76.795
ext4_write,76.794
ext4_write,76.791
ext4_write,76.79
ext4_write,76.782
ext4_write,76.778
ext4_write,76.773
ext4_write,76.768
ext4_write,76.767
ext4_write,76.765
ext4_write,76.764
ext4_write,76.762
ext4_write,76.756
ext4_write,76.755
ext4_write,76.754
ext4_write,76.75
ext4_write,76.75
ext4_write,76.744
ext4_write,76.742
ext4_write,76.74
ext4_write,76.74
ext4_write,76.739
ext4_write,76.736
ext4_write,76.732
ext4_write,76.727
ext4_write,76.726
ext4_write,76.723
ext4_write,76.723
ext4_write,76.723
ext4_write,76.72
ext4_write,76.711
ext4_write,76.71
ext4_write,76.71
ext4_write,76.709
ext4_write,76.709
ext4_write,76.707
ext4_write,76.702
ext4_write,76.696
ext4_write,76.692
ext4_write,76.692
ext4_write,76.691
ext4_write,76.69
ext4_write,76.689
ext4_write,76.687
ext4_write,76.687
ext4_write,76.686
ext4_write,76.684
ext4_write,76.683
ext4_write,76.679
ext4_write,76.678
ext4_write,76.678
ext4_write,76.676
ext4_write,76.673
ext4_write,76.672
ext4_write,76.669
ext4_write,76.668
ext4_write,76.667
ext4_write,76.666
ext4_write,76.665
ext4_write,76.663
ext4_write,76.663
ext4_write,76.66
ext4_write,76.659
ext4_write,76.654
ext4_write,76.65
ext4_write,76.649
ext4_write,76.648
ext4_write,76.644
ext4_write,76.644
ext4_write,76.642
ext4_write,76.642
ext4_write,76.637
ext4_write,76.633
ext4_write,76.626
ext4_write,76.622
ext4_write,76.617
ext4_write,76.616
ext4_write,76.61
ext4_write,76.609
ext4_write,76.606
ext4_write,76.604
ext4_write,76.604
ext4_write,76.603
ext4_write,76.602
ext4_write,76.6
ext4_write,76.597
ext4_write,76.592
ext4_write,76.592
ext4_write,76.592
ext4_write,76.585
ext4_write,76.585
ext4_write,76.583
ext4_write,76.578
ext4_write,76.574
ext4_write,76.574
ext4_write,76.574
ext4_write,76.574
ext4_write,76.572
ext4_write,76.569
ext4_write,76.568
ext4_write,76.562
ext4_write,76.56
ext4_write,76.56
ext4_write,76.56
ext4_write,76.559
ext4_write,76.558
ext4_write,76.558
ext4_write,76.558
ext4_write,76.556
ext4_write,76.555
ext4_write,76.553
ext4_write,76.553
ext4_write,76.551
ext4_write,76.547
ext4_write,76.545
ext4_write,76.545
ext4_write,76.542
ext4_write,76.54
ext4_write,76.539
ext4_write,76.538
ext4_write,76.536
ext4_write,76.532
ext4_write,76.531
ext4_write,76.531
ext4_write,76.53
ext4_write,76.519
ext4_write,76.518
ext4_write,76.516
ext4_write,76.513
ext4_write,76.512
ext4_write,76.511
ext4_write,76.509
ext4_write,76.509
ext4_write,76.509
ext4_write,76.508
ext4_write,76.505
ext4_write,76.504
ext4_write,76.501
ext4_write,76.501
ext4_write,76.5
ext4_write,76.491
ext4_write,76.489
ext4_write,76.487
ext4_write,76.486
ext4_write,76.486
ext4_write,76.483
ext4_write,76.481
ext4_write,76.479
ext4_write,76.478
ext4_write,76.476
ext4_write,76.476
ext4_write,76.473
ext4_write,76.471
ext4_write,76.47
ext4_write,76.47
ext4_write,76.469
ext4_write,76.464
ext4_write,76.463
ext4_write,76.463
ext4_write,76.463
ext4_write,76.462
ext4_write,76.462
ext4_write,76.457
ext4_write,76.45
ext4_write,76.449
ext4_write,76.449
ext4_write,76.445
ext4_write,76.443
ext4_write,76.443
ext4_write,76.441
ext4_write,76.44
ext4_write,76.437
ext4_write,76.437
ext4_write,76.437
ext4_write,76.434
ext4_write,76.431
ext4_write,76.429
ext4_write,76.426
ext4_write,76.426
ext4_write,76.424
ext4_write,76.424
ext4_write,76.42
ext4_write,76.42
ext4_write,76.418
ext4_write,76.415
ext4_write,76.414
ext4_write,76.41
ext4_write,76.405
ext4_write,76.404
ext4_write,76.402
ext4_write,76.401
ext4_write,76.399
ext4_write,76.393
ext4_write,76.391
ext4_write,76.389
ext4_write,76.387
ext4_write,76.386
ext4_write,76.385
ext4_write,76.384
ext4_write,76.383
ext4_write,76.383
ext4_write,76.382
ext4_write,76.373
ext4_write,76.372
ext4_write,76.367
ext4_write,76.364
ext4_write,76.363
ext4_write,76.363
ext4_write,76.349
ext4_write,76.348
ext4_write,76.346
ext4_write,76.336
ext4_write,76.334
ext4_write,76.331
ext4_write,76.33
ext4_write,76.327
ext4_write,76.326
ext4_write,76.326
ext4_write,76.324
ext4_write,76.323
ext4_write,76.318
ext4_write,76.314
ext4_write,76.313
ext4_write,76.311
ext4_write,76.309
ext4_write,76.308
ext4_write,76.306
ext4_write,76.304
ext4_write,76.301
ext4_write,76.3
ext4_write,76.299
ext4_write,76.298
ext4_write,76.296
ext4_write,76.291
ext4_write,76.291
ext4_write,76.289
ext4_write,76.288
ext4_write,76.286
ext4_write,76.283
ext4_write,76.282
ext4_write,76.281
ext4_write,76.281
ext4_write,76.278
ext4_write,76.278
ext4_write,76.277
ext4_write,76.277
ext4_write,76.277
ext4_write,76.277
ext4_write,76.274
ext4_write,76.269
ext4_write,76.268
ext4_write,76.268
ext4_write,76.266
ext4_write,76.263
ext4_write,76.262
ext4_write,76.261
ext4_write,76.257
ext4_write,76.254
ext4_write,76.25
ext4_write,76.249
ext4_write,76.248
ext4_write,76.248
ext4_write,76.246
ext4_write,76.245
ext4_write,76.239
ext4_write,76.237
ext4_write,76.235
ext4_write,76.233
ext4_write,76.233
ext4_write,76.224
ext4_write,76.223
ext4_write,76.218
ext4_write,76.215
ext4_write,76.214
ext4_write,76.214
ext4_write,76.213
ext4_write,76.212
ext4_write,76.211
ext4_write,76.203
ext4_write,76.202
ext4_write,76.199
ext4_write,76.196
ext4_write,76.194
ext4_write,76.193
ext4_write,76.187
ext4_write,76.184
ext4_write,76.182
ext4_write,76.182
ext4_write,76.178
ext4_write,76.178
ext4_write,76.177
ext4_write,76.174
ext4_write,76.166
ext4_write,76.165
ext4_write,76.159
ext4_write,76.159
ext4_write,76.157
ext4_write,76.153
ext4_write,76.147
ext4_write,76.146
ext4_write,76.145
ext4_write,76.144
ext4_write,76.143
ext4_write,76.142
ext4_write,76.137
ext4_write,76.137
ext4_write,76.136
ext4_write,76.134
ext4_write,76.133
ext4_write,76.131
ext4_write,76.129
ext4_write,76.128
ext4_write,76.127
ext4_write,76.125
ext4_write,76.125
ext4_write,76.122
ext4_write,76.122
ext4_write,76.12
ext4_write,76.12
ext4_write,76.117
ext4_write,76.116
ext4_write,76.115
ext4_write,76.115
ext4_write,76.113
ext4_write,76.112
ext4_write,76.112
ext4_write,76.109
ext4_write,76.106
ext4_write,76.106
ext4_write,76.104
ext4_write,76.104
ext4_write,76.104
ext4_write,76.101
ext4_write,76.1
ext4_write,76.099
ext4_write,76.097
ext4_write,76.097
ext4_write,76.093
ext4_write,76.093
ext4_write,76.092
ext4_write,76.088
ext4_write,76.086
ext4_write,76.086
ext4_write,76.083
ext4_write,76.083
ext4_write,76.083
ext4_write,76.081
ext4_write,76.081
ext4_write,76.08
ext4_write,76.079
ext4_write,76.079
ext4_write,76.075
ext4_write,76.073
ext4_write,76.072
ext4_write,76.072
ext4_write,76.068
ext4_write,76.065
ext4_write,76.061
ext4_write,76.061
ext4_write,76.06
ext4_write,76.06
ext4_write,76.058
ext4_write,76.056
ext4_write,76.056
ext4_write,76.054
ext4_write,76.053
ext4_write,76.052
ext4_write,76.051
ext4_write,76.051
ext4_write,76.048
ext4_write,76.047
ext4_write,76.044
ext4_write,76.041
ext4_write,76.039
ext4_write,76.039
ext4_write,76.037
ext4_write,76.034
ext4_write,76.031
ext4_write,76.03
ext4_write,76.028
ext4_write,76.028
ext4_write,76.027
ext4_write,76.026
ext4_write,76.023
ext4_write,76.021
ext4_write,76.018
ext4_write,76.018
ext4_write,76.017
ext4_write,76.016
ext4_write,76.016
ext4_write,76.015
ext4_write,76.013
ext4_write,76.012
ext4_write,76.008
ext4_write,76.006
ext4_write,76.004
ext4_write,76.003
ext4_write,75.993
ext4_write,75.993
ext4_write,75.993
ext4_write,75.992
ext4_write,75.991
ext4_write,75.988
ext4_write,75.984
ext4_write,75.984
ext4_write,75.984
ext4_write,75.982
ext4_write,75.982
ext4_write,75.979
ext4_write,75.978
ext4_write,75.978
ext4_write,75.978
ext4_write,75.977
ext4_write,75.977
ext4_write,75.976
ext4_write,75.969
ext4_write,75.965
ext4_write,75.964
ext4_write,75.963
ext4_write,75.96
ext4_write,75.96
ext4_write,75.958
ext4_write,75.958
ext4_write,75.956
ext4_write,75.955
ext4_write,75.951
ext4_write,75.95
ext4_write,75.946
ext4_write,75.945
ext4_write,75.942
ext4_write,75.941
ext4_write,75.94
ext4_write,75.938
ext4_write,75.937
ext4_write,75.936
ext4_write,75.936
ext4_write,75.935
ext4_write,75.934
ext4_write,75.931
ext4_write,75.93
ext4_write,75.925
ext4_write,75.924
ext4_write,75.923
ext4_write,75.92
ext4_write,75.917
ext4_write,75.916
ext4_write,75.916
ext4_write,75.913
ext4_write,75.913
ext4_write,75.911
ext4_write,75.911
ext4_write,75.91
ext4_write,75.909
ext4_write,75.908
ext4_write,75.907
ext4_write,75.906
ext4_write,75.905
ext4_write,75.904
ext4_write,75.902
ext4_write,75.9
ext4_write,75.899
ext4_write,75.897
ext4_write,75.897
ext4_write,75.896
ext4_write,75.895
ext4_write,75.895
ext4_write,75.894
ext4_write,75.892
ext4_write,75.889
ext4_write,75.887
ext4_write,75.887
ext4_write,75.887
ext4_write,75.886
ext4_write,75.882
ext4_write,75.881
ext4_write,75.876
ext4_write,75.874
ext4_write,75.874
ext4_write,75.871
ext4_write,75.87
ext4_write,75.866
ext4_write,75.864
ext4_write,75.864
ext4_write,75.863
ext4_write,75.861
ext4_write,75.858
ext4_write,75.856
ext4_write,75.855
ext4_write,75.855
ext4_write,75.854
ext4_write,75.852
ext4_write,75.848
ext4_write,75.847
ext4_write,75.843
ext4_write,75.843
ext4_write,75.841
ext4_write,75.84
ext4_write,75.838
ext4_write,75.836
ext4_write,75.835
ext4_write,75.83
ext4_write,75.827
ext4_write,75.821
ext4_write,75.821
ext4_write,75.82
ext4_write,75.819
ext4_write,75.819
ext4_write,75.817
ext4_write,75.816
ext4_write,75.816
ext4_write,75.815
ext4_write,75.813
ext4_write,75.812
ext4_write,75.812
ext4_write,75.812
ext4_write,75.811
ext4_write,75.811
ext4_write,75.809
ext4_write,75.806
ext4_write,75.806
ext4_write,75.802
ext4_write,75.801
ext4_write,75.798
ext4_write,75.793
ext4_write,75.79
ext4_write,75.789
ext4_write,75.788
ext4_write,75.786
ext4_write,75.781
ext4_write,75.781
ext4_write,75.781
ext4_write,75.781
ext4_write,75.779
ext4_write,75.778
ext4_write,75.771
ext4_write,75.771
ext4_write,75.771
ext4_write,75.766
ext4_write,75.764
ext4_write,75.764
ext4_write,75.761
ext4_write,75.761
ext4_write,75.761
ext4_write,75.759
ext4_write,75.757
ext4_write,75.756
ext4_write,75.755
ext4_write,75.752
ext4_write,75.751
ext4_write,75.751
ext4_write,75.75
ext4_write,75.742
ext4_write,75.738
ext4_write,75.738
ext4_write,75.734
ext4_write,75.733
ext4_write,75.729
ext4_write,75.726
ext4_write,75.724
ext4_write,75.722
ext4_write,75.72
ext4_write,75.72
ext4_write,75.715
ext4_write,75.713
ext4_write,75.713
ext4_write,75.71
ext4_write,75.704
ext4_write,75.704
ext4_write,75.703
ext4_write,75.699
ext4_write,75.699
ext4_write,75.696
ext4_write,75.696
ext4_write,75.695
ext4_write,75.692
ext4_write,75.69
ext4_write,75.69
ext4_write,75.689
ext4_write,75.689
ext4_write,75.684
ext4_write,75.683
ext4_write,75.682
ext4_write,75.681
ext4_write,75.677
ext4_write,75.677
ext4_write,75.674
ext4_write,75.674
ext4_write,75.673
ext4_write,75.672
ext4_write,75.671
ext4_write,75.67
ext4_write,75.67
ext4_write,75.669
ext4_write,75.665
ext4_write,75.66
ext4_write,75.659
ext4_write,75.657
ext4_write,75.656
ext4_write,75.655
ext4_write,75.654
